uby	ubd	total_reads	year	unitbox	doy	box_in_study
4_93_2019	4_93_150	201	2019	4_93	150	No
4_93_2019	4_93_151	255	2019	4_93	151	No
4_93_2019	4_93_152	390	2019	4_93	152	No
4_93_2019	4_93_153	59	2019	4_93	153	No
4_93_2019	4_93_154	270	2019	4_93	154	No
4_93_2019	4_93_155	678	2019	4_93	155	No
4_93_2019	4_93_156	779	2019	4_93	156	No
4_93_2019	4_93_157	114	2019	4_93	157	No
4_93_2019	4_93_158	345	2019	4_93	158	No
4_93_2019	4_93_159	403	2019	4_93	159	No
4_93_2019	4_93_160	466	2019	4_93	160	No
4_93_2019	4_93_161	200	2019	4_93	161	No
4_93_2019	4_93_162	188	2019	4_93	162	No
4_93_2019	4_93_163	363	2019	4_93	163	No
4_93_2019	4_93_164	69	2019	4_93	164	No
4_93_2019	4_93_165	151	2019	4_93	165	No
4_93_2019	4_93_166	457	2019	4_93	166	No
4_93_2019	4_93_167	210	2019	4_93	167	No
4_93_2019	4_93_168	457	2019	4_93	168	No
4_93_2019	4_93_169	595	2019	4_93	169	No
4_93_2019	4_93_170	555	2019	4_93	170	No
4_93_2019	4_93_171	329	2019	4_93	171	No
4_93_2019	4_93_172	333	2019	4_93	172	No
4_93_2019	4_93_173	929	2019	4_93	173	No
4_93_2019	4_93_174	1023	2019	4_93	174	No
4_93_2019	4_93_175	1157	2019	4_93	175	No
4_93_2019	4_93_176	3714	2019	4_93	176	No
4_93_2019	4_93_177	2094	2019	4_93	177	No
4_93_2019	4_93_178	2431	2019	4_93	178	No
4_93_2019	4_93_179	2147	2019	4_93	179	No
4_93_2019	4_93_180	457	2019	4_93	180	No
4_93_2019	4_93_181	96	2019	4_93	181	No
4_94_2019	4_94_138	3714	2019	4_94	138	No
4_94_2019	4_94_139	4321	2019	4_94	139	No
4_94_2019	4_94_140	1741	2019	4_94	140	No
4_94_2019	4_94_141	599	2019	4_94	141	No
4_94_2019	4_94_142	1597	2019	4_94	142	No
4_94_2019	4_94_143	1175	2019	4_94	143	No
4_94_2019	4_94_144	524	2019	4_94	144	No
4_94_2019	4_94_145	701	2019	4_94	145	No
4_94_2019	4_94_146	274	2019	4_94	146	No
4_94_2019	4_94_147	9	2019	4_94	147	No
4_94_2019	4_94_148	18	2019	4_94	148	No
4_94_2019	4_94_149	14	2019	4_94	149	No
4_94_2019	4_94_150	19	2019	4_94	150	No
4_94_2019	4_94_151	20	2019	4_94	151	No
4_94_2019	4_94_152	6	2019	4_94	152	No
4_94_2019	4_94_156	27	2019	4_94	156	No
4_94_2019	4_94_157	48	2019	4_94	157	No
4_94_2019	4_94_158	41	2019	4_94	158	No
4_94_2019	4_94_159	71	2019	4_94	159	No
4_94_2019	4_94_160	76	2019	4_94	160	No
4_94_2019	4_94_161	52	2019	4_94	161	No
4_94_2019	4_94_162	112	2019	4_94	162	No
4_94_2019	4_94_163	111	2019	4_94	163	No
4_94_2019	4_94_164	51	2019	4_94	164	No
4_94_2019	4_94_165	188	2019	4_94	165	No
4_94_2019	4_94_166	165	2019	4_94	166	No
4_94_2019	4_94_167	143	2019	4_94	167	No
4_94_2019	4_94_168	289	2019	4_94	168	No
4_94_2019	4_94_169	331	2019	4_94	169	No
4_94_2019	4_94_170	781	2019	4_94	170	No
4_94_2019	4_94_171	3818	2019	4_94	171	No
4_94_2019	4_94_172	16226	2019	4_94	172	No
4_94_2019	4_94_173	24104	2019	4_94	173	No
4_94_2019	4_94_174	24698	2019	4_94	174	No
4_94_2019	4_94_175	8687	2019	4_94	175	No
4_94_2019	4_94_176	14	2019	4_94	176	No
4_94_2019	4_94_177	5	2019	4_94	177	No
4_94_2019	4_94_178	17	2019	4_94	178	No
4_95_2019	4_95_148	226	2019	4_95	148	No
4_95_2019	4_95_149	627	2019	4_95	149	No
4_95_2019	4_95_150	858	2019	4_95	150	No
4_95_2019	4_95_151	919	2019	4_95	151	No
4_95_2019	4_95_152	1921	2019	4_95	152	No
4_95_2019	4_95_153	433	2019	4_95	153	No
4_95_2019	4_95_154	1624	2019	4_95	154	No
4_95_2019	4_95_155	1491	2019	4_95	155	No
4_95_2019	4_95_156	1388	2019	4_95	156	No
4_95_2019	4_95_157	1493	2019	4_95	157	No
4_95_2019	4_95_158	1692	2019	4_95	158	No
4_95_2019	4_95_159	1719	2019	4_95	159	No
4_95_2019	4_95_160	1599	2019	4_95	160	No
4_95_2019	4_95_161	406	2019	4_95	161	No
4_95_2019	4_95_162	703	2019	4_95	162	No
4_95_2019	4_95_163	2324	2019	4_95	163	No
4_95_2019	4_95_164	342	2019	4_95	164	No
4_95_2019	4_95_168	335	2019	4_95	168	No
4_95_2019	4_95_169	781	2019	4_95	169	No
4_95_2019	4_95_170	1982	2019	4_95	170	No
4_95_2019	4_95_171	187	2019	4_95	171	No
4_95_2019	4_95_172	472	2019	4_95	172	No
4_95_2019	4_95_173	781	2019	4_95	173	No
4_95_2019	4_95_174	1667	2019	4_95	174	No
4_95_2019	4_95_175	1388	2019	4_95	175	No
4_95_2019	4_95_176	1079	2019	4_95	176	No
4_95_2019	4_95_177	1251	2019	4_95	177	No
4_95_2019	4_95_178	3204	2019	4_95	178	No
4_95_2019	4_95_179	10553	2019	4_95	179	No
4_95_2019	4_95_180	16621	2019	4_95	180	No
4_95_2019	4_95_181	19320	2019	4_95	181	No
4_95_2019	4_95_182	21654	2019	4_95	182	No
4_95_2019	4_95_183	14818	2019	4_95	183	No
4_95_2019	4_95_184	1	2019	4_95	184	No
4_97_2019	4_97_142	1604	2019	4_97	142	No
4_97_2019	4_97_143	3018	2019	4_97	143	No
4_97_2019	4_97_144	1417	2019	4_97	144	No
4_97_2019	4_97_145	2038	2019	4_97	145	No
4_97_2019	4_97_146	3692	2019	4_97	146	No
4_97_2019	4_97_147	3895	2019	4_97	147	No
4_97_2019	4_97_148	1887	2019	4_97	148	No
4_97_2019	4_97_149	2736	2019	4_97	149	No
4_97_2019	4_97_150	2940	2019	4_97	150	No
4_97_2019	4_97_151	2166	2019	4_97	151	No
4_97_2019	4_97_152	2912	2019	4_97	152	No
4_97_2019	4_97_153	2484	2019	4_97	153	No
4_97_2019	4_97_154	3288	2019	4_97	154	No
4_97_2019	4_97_155	4686	2019	4_97	155	No
4_97_2019	4_97_156	3760	2019	4_97	156	No
4_97_2019	4_97_157	3727	2019	4_97	157	No
4_97_2019	4_97_158	4459	2019	4_97	158	No
4_97_2019	4_97_159	8039	2019	4_97	159	No
4_97_2019	4_97_160	4918	2019	4_97	160	No
4_97_2019	4_97_161	1501	2019	4_97	161	No
4_97_2019	4_97_162	731	2019	4_97	162	No
4_97_2019	4_97_163	1646	2019	4_97	163	No
4_97_2019	4_97_164	762	2019	4_97	164	No
4_97_2019	4_97_165	1006	2019	4_97	165	No
4_97_2019	4_97_166	769	2019	4_97	166	No
4_97_2019	4_97_167	580	2019	4_97	167	No
4_97_2019	4_97_168	933	2019	4_97	168	No
4_97_2019	4_97_169	3944	2019	4_97	169	No
4_97_2019	4_97_170	4270	2019	4_97	170	No
4_97_2019	4_97_171	3244	2019	4_97	171	No
4_97_2019	4_97_172	8386	2019	4_97	172	No
4_97_2019	4_97_173	9701	2019	4_97	173	No
4_97_2019	4_97_174	11102	2019	4_97	174	No
4_97_2019	4_97_175	4548	2019	4_97	175	No
L_39_2019	L_39_135	496	2019	L_39	135	No
L_39_2019	L_39_136	380	2019	L_39	136	No
L_39_2019	L_39_137	477	2019	L_39	137	No
L_39_2019	L_39_138	556	2019	L_39	138	No
L_39_2019	L_39_139	1314	2019	L_39	139	No
L_39_2019	L_39_140	811	2019	L_39	140	No
L_39_2019	L_39_141	274	2019	L_39	141	No
L_39_2019	L_39_142	1177	2019	L_39	142	No
L_39_2019	L_39_143	782	2019	L_39	143	No
L_39_2019	L_39_144	404	2019	L_39	144	No
L_39_2019	L_39_145	627	2019	L_39	145	No
L_39_2019	L_39_146	2253	2019	L_39	146	No
L_39_2019	L_39_147	2199	2019	L_39	147	No
L_39_2019	L_39_148	923	2019	L_39	148	No
L_39_2019	L_39_149	606	2019	L_39	149	No
L_39_2019	L_39_150	450	2019	L_39	150	No
L_39_2019	L_39_151	564	2019	L_39	151	No
L_39_2019	L_39_152	484	2019	L_39	152	No
L_39_2019	L_39_153	364	2019	L_39	153	No
L_39_2019	L_39_154	208	2019	L_39	154	No
L_39_2019	L_39_155	372	2019	L_39	155	No
L_39_2019	L_39_156	745	2019	L_39	156	No
L_39_2019	L_39_157	1193	2019	L_39	157	No
L_39_2019	L_39_158	1654	2019	L_39	158	No
L_39_2019	L_39_159	1743	2019	L_39	159	No
L_39_2019	L_39_160	1011	2019	L_39	160	No
L_39_2019	L_39_161	658	2019	L_39	161	No
L_39_2019	L_39_162	718	2019	L_39	162	No
L_39_2019	L_39_163	786	2019	L_39	163	No
L_39_2019	L_39_164	556	2019	L_39	164	No
L_39_2019	L_39_165	679	2019	L_39	165	No
L_39_2019	L_39_166	1379	2019	L_39	166	No
L_39_2019	L_39_167	1539	2019	L_39	167	No
L_39_2019	L_39_168	11670	2019	L_39	168	No
L_39_2019	L_39_169	17327	2019	L_39	169	No
L_39_2019	L_39_170	9331	2019	L_39	170	No
L_39_2019	L_39_171	24	2019	L_39	171	No
L_39_2019	L_39_172	17	2019	L_39	172	No
L_40_2019	L_40_139	2412	2019	L_40	139	No
L_40_2019	L_40_140	664	2019	L_40	140	No
L_40_2019	L_40_141	575	2019	L_40	141	No
L_40_2019	L_40_142	3482	2019	L_40	142	No
L_40_2019	L_40_143	2668	2019	L_40	143	No
L_40_2019	L_40_144	423	2019	L_40	144	No
L_40_2019	L_40_145	49	2019	L_40	145	No
L_41_2019	L_41_135	105	2019	L_41	135	No
L_41_2019	L_41_136	121	2019	L_41	136	No
L_41_2019	L_41_137	202	2019	L_41	137	No
L_41_2019	L_41_138	150	2019	L_41	138	No
L_41_2019	L_41_139	390	2019	L_41	139	No
L_41_2019	L_41_140	222	2019	L_41	140	No
L_41_2019	L_41_141	105	2019	L_41	141	No
L_41_2019	L_41_142	644	2019	L_41	142	No
L_41_2019	L_41_143	1155	2019	L_41	143	No
L_41_2019	L_41_144	286	2019	L_41	144	No
L_41_2019	L_41_145	244	2019	L_41	145	No
L_41_2019	L_41_146	797	2019	L_41	146	No
L_41_2019	L_41_147	1027	2019	L_41	147	No
L_41_2019	L_41_148	372	2019	L_41	148	No
L_41_2019	L_41_149	252	2019	L_41	149	No
L_41_2019	L_41_150	376	2019	L_41	150	No
L_41_2019	L_41_151	457	2019	L_41	151	No
L_41_2019	L_41_152	855	2019	L_41	152	No
L_41_2019	L_41_153	276	2019	L_41	153	No
L_41_2019	L_41_154	228	2019	L_41	154	No
L_41_2019	L_41_155	421	2019	L_41	155	No
L_41_2019	L_41_156	744	2019	L_41	156	No
L_41_2019	L_41_157	341	2019	L_41	157	No
L_41_2019	L_41_158	543	2019	L_41	158	No
L_41_2019	L_41_159	963	2019	L_41	159	No
L_41_2019	L_41_160	684	2019	L_41	160	No
L_41_2019	L_41_161	397	2019	L_41	161	No
L_41_2019	L_41_162	457	2019	L_41	162	No
L_41_2019	L_41_163	786	2019	L_41	163	No
L_41_2019	L_41_164	308	2019	L_41	164	No
L_41_2019	L_41_165	574	2019	L_41	165	No
L_41_2019	L_41_166	961	2019	L_41	166	No
L_41_2019	L_41_167	182	2019	L_41	167	No
L_41_2019	L_41_168	1211	2019	L_41	168	No
L_41_2019	L_41_169	526	2019	L_41	169	No
L_41_2019	L_41_170	462	2019	L_41	170	No
L_41_2019	L_41_171	46	2019	L_41	171	No
L_41_2019	L_41_172	40	2019	L_41	172	No
L_41_2019	L_41_173	18	2019	L_41	173	No
TH_106_2019	TH_106_147	8	2019	TH_106	147	No
TH_106_2019	TH_106_148	1	2019	TH_106	148	No
TH_106_2019	TH_106_149	2	2019	TH_106	149	No
TH_106_2019	TH_106_150	3	2019	TH_106	150	No
TH_106_2019	TH_106_151	10	2019	TH_106	151	No
TH_106_2019	TH_106_152	4	2019	TH_106	152	No
TH_106_2019	TH_106_154	3	2019	TH_106	154	No
TH_106_2019	TH_106_155	9	2019	TH_106	155	No
TH_106_2019	TH_106_156	7	2019	TH_106	156	No
TH_106_2019	TH_106_157	14	2019	TH_106	157	No
TH_106_2019	TH_106_158	17	2019	TH_106	158	No
TH_106_2019	TH_106_159	25	2019	TH_106	159	No
TH_106_2019	TH_106_160	23	2019	TH_106	160	No
TH_106_2019	TH_106_161	17	2019	TH_106	161	No
TH_106_2019	TH_106_162	15	2019	TH_106	162	No
TH_106_2019	TH_106_163	29	2019	TH_106	163	No
TH_106_2019	TH_106_164	12	2019	TH_106	164	No
TH_106_2019	TH_106_165	43	2019	TH_106	165	No
TH_106_2019	TH_106_166	27	2019	TH_106	166	No
TH_106_2019	TH_106_167	17	2019	TH_106	167	No
TH_106_2019	TH_106_168	43	2019	TH_106	168	No
TH_106_2019	TH_106_169	59	2019	TH_106	169	No
TH_106_2019	TH_106_170	174	2019	TH_106	170	No
TH_106_2019	TH_106_171	47	2019	TH_106	171	No
TH_106_2019	TH_106_175	10452	2019	TH_106	175	No
TH_106_2019	TH_106_176	24969	2019	TH_106	176	No
TH_106_2019	TH_106_177	11116	2019	TH_106	177	No
TH_11_2019	TH_11_142	59	2019	TH_11	142	No
TH_11_2019	TH_11_143	249	2019	TH_11	143	No
TH_11_2019	TH_11_144	117	2019	TH_11	144	No
TH_11_2019	TH_11_145	134	2019	TH_11	145	No
TH_11_2019	TH_11_146	318	2019	TH_11	146	No
TH_11_2019	TH_11_147	628	2019	TH_11	147	No
TH_11_2019	TH_11_148	1074	2019	TH_11	148	No
TH_11_2019	TH_11_149	535	2019	TH_11	149	No
TH_11_2019	TH_11_150	715	2019	TH_11	150	No
TH_11_2019	TH_11_151	384	2019	TH_11	151	No
TH_11_2019	TH_11_152	1261	2019	TH_11	152	No
TH_11_2019	TH_11_153	1066	2019	TH_11	153	No
TH_11_2019	TH_11_154	1920	2019	TH_11	154	No
TH_11_2019	TH_11_155	2979	2019	TH_11	155	No
TH_11_2019	TH_11_156	3704	2019	TH_11	156	No
TH_11_2019	TH_11_157	2790	2019	TH_11	157	No
TH_11_2019	TH_11_158	1504	2019	TH_11	158	No
TH_11_2019	TH_11_159	1327	2019	TH_11	159	No
TH_11_2019	TH_11_160	1058	2019	TH_11	160	No
TH_11_2019	TH_11_161	1089	2019	TH_11	161	No
TH_11_2019	TH_11_162	981	2019	TH_11	162	No
TH_11_2019	TH_11_163	1201	2019	TH_11	163	No
TH_11_2019	TH_11_164	1228	2019	TH_11	164	No
TH_11_2019	TH_11_165	677	2019	TH_11	165	No
TH_11_2019	TH_11_166	1054	2019	TH_11	166	No
TH_11_2019	TH_11_167	1179	2019	TH_11	167	No
TH_11_2019	TH_11_168	456	2019	TH_11	168	No
TH_11_2019	TH_11_169	620	2019	TH_11	169	No
TH_11_2019	TH_11_170	1846	2019	TH_11	170	No
TH_11_2019	TH_11_171	5985	2019	TH_11	171	No
TH_11_2019	TH_11_172	12634	2019	TH_11	172	No
TH_11_2019	TH_11_173	14113	2019	TH_11	173	No
TH_11_2019	TH_11_174	20508	2019	TH_11	174	No
TH_11_2019	TH_11_175	16631	2019	TH_11	175	No
TH_11_2019	TH_11_176	6843	2019	TH_11	176	No
TH_116_2019	TH_116_161	1	2019	TH_116	161	No
TH_121_2019	TH_121_149	15	2019	TH_121	149	No
TH_121_2019	TH_121_150	9	2019	TH_121	150	No
TH_121_2019	TH_121_151	10	2019	TH_121	151	No
TH_121_2019	TH_121_152	9	2019	TH_121	152	No
TH_121_2019	TH_121_153	14	2019	TH_121	153	No
TH_121_2019	TH_121_154	17	2019	TH_121	154	No
TH_121_2019	TH_121_155	22	2019	TH_121	155	No
TH_121_2019	TH_121_156	24	2019	TH_121	156	No
TH_121_2019	TH_121_157	35	2019	TH_121	157	No
TH_121_2019	TH_121_158	56	2019	TH_121	158	No
TH_121_2019	TH_121_159	101	2019	TH_121	159	No
TH_121_2019	TH_121_160	110	2019	TH_121	160	No
TH_121_2019	TH_121_161	74	2019	TH_121	161	No
TH_121_2019	TH_121_162	122	2019	TH_121	162	No
TH_121_2019	TH_121_163	173	2019	TH_121	163	No
TH_121_2019	TH_121_164	124	2019	TH_121	164	No
TH_121_2019	TH_121_165	360	2019	TH_121	165	No
TH_121_2019	TH_121_166	109	2019	TH_121	166	No
TH_121_2019	TH_121_169	3	2019	TH_121	169	No
TH_121_2019	TH_121_170	21	2019	TH_121	170	No
TH_121_2019	TH_121_172	7496	2019	TH_121	172	No
TH_121_2019	TH_121_173	14877	2019	TH_121	173	No
TH_121_2019	TH_121_174	16719	2019	TH_121	174	No
TH_121_2019	TH_121_175	16887	2019	TH_121	175	No
TH_121_2019	TH_121_176	19518	2019	TH_121	176	No
TH_121_2019	TH_121_177	8310	2019	TH_121	177	No
TH_134_2019	TH_134_151	67	2019	TH_134	151	No
TH_134_2019	TH_134_152	51	2019	TH_134	152	No
TH_134_2019	TH_134_153	72	2019	TH_134	153	No
TH_134_2019	TH_134_154	93	2019	TH_134	154	No
TH_134_2019	TH_134_155	88	2019	TH_134	155	No
TH_134_2019	TH_134_156	88	2019	TH_134	156	No
TH_134_2019	TH_134_157	113	2019	TH_134	157	No
TH_134_2019	TH_134_158	228	2019	TH_134	158	No
TH_134_2019	TH_134_159	188	2019	TH_134	159	No
TH_134_2019	TH_134_160	152	2019	TH_134	160	No
TH_134_2019	TH_134_161	123	2019	TH_134	161	No
TH_134_2019	TH_134_162	212	2019	TH_134	162	No
TH_134_2019	TH_134_163	402	2019	TH_134	163	No
TH_134_2019	TH_134_164	67	2019	TH_134	164	No
TH_134_2019	TH_134_165	25	2019	TH_134	165	No
TH_3_2019	TH_3_145	2	2019	TH_3	145	No
TH_3_2019	TH_3_147	14	2019	TH_3	147	No
TH_3_2019	TH_3_148	22	2019	TH_3	148	No
TH_3_2019	TH_3_149	18	2019	TH_3	149	No
TH_3_2019	TH_3_150	24	2019	TH_3	150	No
TH_3_2019	TH_3_151	18	2019	TH_3	151	No
TH_3_2019	TH_3_152	91	2019	TH_3	152	No
TH_3_2019	TH_3_153	21	2019	TH_3	153	No
TH_3_2019	TH_3_154	35	2019	TH_3	154	No
TH_3_2019	TH_3_155	41	2019	TH_3	155	No
TH_3_2019	TH_3_156	48	2019	TH_3	156	No
TH_3_2019	TH_3_157	39	2019	TH_3	157	No
TH_3_2019	TH_3_158	25	2019	TH_3	158	No
TH_3_2019	TH_3_159	37	2019	TH_3	159	No
TH_3_2019	TH_3_160	32	2019	TH_3	160	No
TH_3_2019	TH_3_161	28	2019	TH_3	161	No
TH_3_2019	TH_3_162	335	2019	TH_3	162	No
TH_3_2019	TH_3_163	491	2019	TH_3	163	No
TH_3_2019	TH_3_164	240	2019	TH_3	164	No
TH_3_2019	TH_3_165	493	2019	TH_3	165	No
TH_3_2019	TH_3_166	688	2019	TH_3	166	No
TH_3_2019	TH_3_167	214	2019	TH_3	167	No
TH_3_2019	TH_3_168	592	2019	TH_3	168	No
TH_3_2019	TH_3_169	465	2019	TH_3	169	No
TH_3_2019	TH_3_170	861	2019	TH_3	170	No
TH_3_2019	TH_3_171	361	2019	TH_3	171	No
TH_3_2019	TH_3_172	1071	2019	TH_3	172	No
TH_3_2019	TH_3_173	9367	2019	TH_3	173	No
TH_3_2019	TH_3_174	22155	2019	TH_3	174	No
TH_3_2019	TH_3_175	18329	2019	TH_3	175	No
TH_3_2019	TH_3_176	16604	2019	TH_3	176	No
TH_3_2019	TH_3_177	5491	2019	TH_3	177	No
TH_51_2019	TH_51_151	46	2019	TH_51	151	No
TH_51_2019	TH_51_152	44	2019	TH_51	152	No
TH_51_2019	TH_51_153	47	2019	TH_51	153	No
TH_51_2019	TH_51_154	35	2019	TH_51	154	No
TH_51_2019	TH_51_155	52	2019	TH_51	155	No
TH_51_2019	TH_51_156	49	2019	TH_51	156	No
TH_51_2019	TH_51_157	48	2019	TH_51	157	No
TH_51_2019	TH_51_158	80	2019	TH_51	158	No
TH_51_2019	TH_51_159	117	2019	TH_51	159	No
TH_51_2019	TH_51_160	93	2019	TH_51	160	No
TH_51_2019	TH_51_161	81	2019	TH_51	161	No
TH_51_2019	TH_51_162	100	2019	TH_51	162	No
TH_51_2019	TH_51_163	552	2019	TH_51	163	No
TH_51_2019	TH_51_164	354	2019	TH_51	164	No
TH_51_2019	TH_51_165	101	2019	TH_51	165	No
TH_51_2019	TH_51_166	107	2019	TH_51	166	No
TH_51_2019	TH_51_167	18	2019	TH_51	167	No
TH_51_2019	TH_51_168	965	2019	TH_51	168	No
TH_51_2019	TH_51_169	1530	2019	TH_51	169	No
TH_51_2019	TH_51_170	1519	2019	TH_51	170	No
TH_51_2019	TH_51_171	960	2019	TH_51	171	No
TH_51_2019	TH_51_172	1151	2019	TH_51	172	No
TH_51_2019	TH_51_173	1236	2019	TH_51	173	No
TH_51_2019	TH_51_174	2989	2019	TH_51	174	No
TH_51_2019	TH_51_175	8390	2019	TH_51	175	No
TH_51_2019	TH_51_176	13018	2019	TH_51	176	No
TH_51_2019	TH_51_177	17198	2019	TH_51	177	No
TH_51_2019	TH_51_178	5101	2019	TH_51	178	No
TH_55_2019	TH_55_145	222	2019	TH_55	145	No
TH_55_2019	TH_55_146	640	2019	TH_55	146	No
TH_55_2019	TH_55_147	329	2019	TH_55	147	No
TH_55_2019	TH_55_148	37	2019	TH_55	148	No
TH_55_2019	TH_55_151	4	2019	TH_55	151	No
TH_55_2019	TH_55_152	4	2019	TH_55	152	No
TH_86_2019	TH_86_151	1	2019	TH_86	151	No
TH_86_2019	TH_86_152	7	2019	TH_86	152	No
TH_97_2019	TH_97_153	2	2019	TH_97	153	No
TH_97_2019	TH_97_154	2	2019	TH_97	154	No
TH_97_2019	TH_97_155	1	2019	TH_97	155	No
TH_97_2019	TH_97_157	2	2019	TH_97	157	No
TH_97_2019	TH_97_158	2	2019	TH_97	158	No
TH_97_2019	TH_97_159	2	2019	TH_97	159	No
TH_97_2019	TH_97_160	4	2019	TH_97	160	No
TH_97_2019	TH_97_161	3	2019	TH_97	161	No
TH_97_2019	TH_97_162	3	2019	TH_97	162	No
TH_97_2019	TH_97_163	4	2019	TH_97	163	No
TH_97_2019	TH_97_164	4	2019	TH_97	164	No
TH_97_2019	TH_97_165	4	2019	TH_97	165	No
TH_97_2019	TH_97_166	10	2019	TH_97	166	No
TH_97_2019	TH_97_167	8	2019	TH_97	167	No
TH_97_2019	TH_97_168	26	2019	TH_97	168	No
TH_97_2019	TH_97_169	42	2019	TH_97	169	No
TH_97_2019	TH_97_170	79	2019	TH_97	170	No
TH_97_2019	TH_97_171	20	2019	TH_97	171	No
TH_97_2019	TH_97_172	35	2019	TH_97	172	No
TH_97_2019	TH_97_173	80	2019	TH_97	173	No
TH_97_2019	TH_97_174	66	2019	TH_97	174	No
TH_97_2019	TH_97_175	93	2019	TH_97	175	No
TH_97_2019	TH_97_176	69	2019	TH_97	176	No
TH_97_2019	TH_97_177	88	2019	TH_97	177	No
TH_97_2019	TH_97_178	102	2019	TH_97	178	No
TH_97_2019	TH_97_179	122	2019	TH_97	179	No
TH_97_2019	TH_97_180	28	2019	TH_97	180	No
TH_97_2019	TH_97_181	68	2019	TH_97	181	No
TH_97_2019	TH_97_182	69	2019	TH_97	182	No
TH_97_2019	TH_97_183	27	2019	TH_97	183	No
TH_97_2019	TH_97_184	7	2019	TH_97	184	No
1_103_2018	1_103_155	3	2018	1_103	155	No
1_103_2018	1_103_165	2	2018	1_103	165	No
1_103_2018	1_103_166	508	2018	1_103	166	No
1_103_2018	1_103_167	243	2018	1_103	167	No
1_103_2018	1_103_169	4	2018	1_103	169	No
1_103_2018	1_103_170	1	2018	1_103	170	No
1_124_2018	1_124_161	8	2018	1_124	161	No
1_29_2018	1_29_158	363	2018	1_29	158	No
1_29_2018	1_29_159	45	2018	1_29	159	No
1_45_2018	1_45_166	12	2018	1_45	166	No
1_78_2018	1_78_161	3	2018	1_78	161	No
1_78_2018	1_78_166	2	2018	1_78	166	No
1_87_2018	1_87_166	30	2018	1_87	166	No
1_87_2018	1_87_169	18	2018	1_87	169	No
1_9_2018	1_9_153	2	2018	1_9	153	No
1_92_2018	1_92_185	460	2018	1_92	185	No
1_92_2018	1_92_186	693	2018	1_92	186	No
1_92_2018	1_92_187	865	2018	1_92	187	No
1_92_2018	1_92_188	788	2018	1_92	188	No
1_92_2018	1_92_189	3123	2018	1_92	189	No
1_92_2018	1_92_190	11106	2018	1_92	190	No
1_92_2018	1_92_191	15122	2018	1_92	191	No
1_92_2018	1_92_192	12574	2018	1_92	192	No
1_92_2018	1_92_193	2603	2018	1_92	193	No
2_104_2018	2_104_168	38	2018	2_104	168	No
2_104_2018	2_104_169	41	2018	2_104	169	No
2_104_2018	2_104_170	125	2018	2_104	170	No
2_104_2018	2_104_171	53	2018	2_104	171	No
2_104_2018	2_104_172	43	2018	2_104	172	No
2_104_2018	2_104_173	74	2018	2_104	173	No
2_104_2018	2_104_174	27	2018	2_104	174	No
2_104_2018	2_104_176	107	2018	2_104	176	No
2_104_2018	2_104_177	150	2018	2_104	177	No
2_104_2018	2_104_179	2	2018	2_104	179	No
2_104_2018	2_104_180	4	2018	2_104	180	No
2_104_2018	2_104_181	46	2018	2_104	181	No
2_123_2018	2_123_154	1	2018	2_123	154	No
2_123_2018	2_123_157	67	2018	2_123	157	No
2_123_2018	2_123_158	2550	2018	2_123	158	No
2_123_2018	2_123_159	2918	2018	2_123	159	No
2_123_2018	2_123_160	1741	2018	2_123	160	No
2_123_2018	2_123_161	1250	2018	2_123	161	No
2_123_2018	2_123_162	2351	2018	2_123	162	No
2_123_2018	2_123_163	1323	2018	2_123	163	No
2_123_2018	2_123_164	872	2018	2_123	164	No
2_123_2018	2_123_165	1468	2018	2_123	165	No
2_123_2018	2_123_166	3001	2018	2_123	166	No
2_123_2018	2_123_167	1834	2018	2_123	167	No
2_123_2018	2_123_168	4368	2018	2_123	168	No
2_123_2018	2_123_169	3893	2018	2_123	169	No
2_123_2018	2_123_170	2144	2018	2_123	170	No
2_123_2018	2_123_171	2000	2018	2_123	171	No
2_123_2018	2_123_172	1523	2018	2_123	172	No
2_123_2018	2_123_173	860	2018	2_123	173	No
2_123_2018	2_123_174	969	2018	2_123	174	No
2_123_2018	2_123_175	496	2018	2_123	175	No
2_123_2018	2_123_176	1708	2018	2_123	176	No
2_123_2018	2_123_177	3209	2018	2_123	177	No
2_123_2018	2_123_178	473	2018	2_123	178	No
2_123_2018	2_123_179	2469	2018	2_123	179	No
2_123_2018	2_123_180	6454	2018	2_123	180	No
2_123_2018	2_123_181	12064	2018	2_123	181	No
2_123_2018	2_123_182	12734	2018	2_123	182	No
2_123_2018	2_123_183	6914	2018	2_123	183	No
2_123_2018	2_123_184	1772	2018	2_123	184	No
2_123_2018	2_123_188	1471	2018	2_123	188	No
2_123_2018	2_123_189	1043	2018	2_123	189	No
2_123_2018	2_123_190	1297	2018	2_123	190	No
2_123_2018	2_123_191	1312	2018	2_123	191	No
2_123_2018	2_123_192	822	2018	2_123	192	No
2_123_2018	2_123_193	779	2018	2_123	193	No
2_123_2018	2_123_194	722	2018	2_123	194	No
2_123_2018	2_123_195	599	2018	2_123	195	No
2_123_2018	2_123_196	681	2018	2_123	196	No
2_123_2018	2_123_197	237	2018	2_123	197	No
2_123_2018	2_123_198	352	2018	2_123	198	No
2_123_2018	2_123_199	296	2018	2_123	199	No
2_123_2018	2_123_200	190	2018	2_123	200	No
2_123_2018	2_123_201	59	2018	2_123	201	No
2_123_2018	2_123_202	42	2018	2_123	202	No
2_123_2018	2_123_203	2	2018	2_123	203	No
2_13_2018	2_13_180	26	2018	2_13	180	No
